[81, 20, 76] : 288 -> [83, 24, 75, 77, 78] : 0 : 0.9965277777777778
[81, 20, 24] : 288 -> [83, 75, 76, 77, 78] : 0 : 0.9965277777777778
[81, 24, 76] : 293 -> [83, 20, 75, 77, 78] : 0 : 0.9795221843003413
[20, 76, 77] : 287 -> [81, 83, 24, 75, 78] : 0 : 1.0
[20, 24, 77] : 291 -> [81, 83, 75, 76, 78] : 0 : 0.9862542955326461
[24, 76, 77] : 292 -> [81, 83, 20, 75, 78] : 0 : 0.9828767123287672
[81, 83, 75, 78] : 287 -> [20, 24, 76, 77] : 0 : 1.0
[83, 75, 77, 78] : 287 -> [81, 20, 24, 76] : 0 : 1.0
[83, 20, 75, 78] : 287 -> [81, 24, 76, 77] : 0 : 1.0
[83, 75, 76, 78] : 287 -> [81, 20, 24, 77] : 0 : 1.0
[83, 24, 75, 78] : 287 -> [81, 20, 76, 77] : 0 : 1.0
[81, 83, 75, 77] : 287 -> [20, 24, 76, 78] : 0 : 1.0
[81, 83, 20, 75] : 287 -> [24, 76, 77, 78] : 0 : 1.0
[81, 83, 75, 76] : 287 -> [20, 24, 77, 78] : 0 : 1.0
[81, 83, 24, 75] : 287 -> [20, 76, 77, 78] : 0 : 1.0
[83, 20, 75, 77] : 287 -> [81, 24, 76, 78] : 0 : 1.0
[83, 75, 76, 77] : 287 -> [81, 20, 24, 78] : 0 : 1.0
[83, 24, 75, 77] : 287 -> [81, 20, 76, 78] : 0 : 1.0
[83, 20, 75, 76] : 287 -> [81, 24, 77, 78] : 0 : 1.0
[83, 20, 24, 75] : 287 -> [81, 76, 77, 78] : 0 : 1.0
[83, 24, 75, 76] : 287 -> [81, 20, 77, 78] : 0 : 1.0
[81, 75, 77, 78] : 287 -> [83, 20, 24, 76] : 0 : 1.0
[81, 20, 75, 78] : 287 -> [83, 24, 76, 77] : 0 : 1.0
[81, 75, 76, 78] : 287 -> [83, 20, 24, 77] : 0 : 1.0
[81, 24, 75, 78] : 287 -> [83, 20, 76, 77] : 0 : 1.0
[20, 75, 77, 78] : 287 -> [81, 83, 24, 76] : 0 : 1.0
[75, 76, 77, 78] : 287 -> [81, 83, 20, 24] : 0 : 1.0
[24, 75, 77, 78] : 287 -> [81, 83, 20, 76] : 0 : 1.0
[20, 75, 76, 78] : 287 -> [81, 83, 24, 77] : 0 : 1.0
[20, 24, 75, 78] : 287 -> [81, 83, 76, 77] : 0 : 1.0
[24, 75, 76, 78] : 287 -> [81, 83, 20, 77] : 0 : 1.0
[81, 20, 75, 77] : 287 -> [83, 24, 76, 78] : 0 : 1.0
[81, 75, 76, 77] : 287 -> [83, 20, 24, 78] : 0 : 1.0
[81, 24, 75, 77] : 287 -> [83, 20, 76, 78] : 0 : 1.0
[81, 20, 75, 76] : 287 -> [83, 24, 77, 78] : 0 : 1.0
[81, 20, 24, 75] : 287 -> [83, 76, 77, 78] : 0 : 1.0
[81, 24, 75, 76] : 287 -> [83, 20, 77, 78] : 0 : 1.0
[20, 75, 76, 77] : 287 -> [81, 83, 24, 78] : 0 : 1.0
[20, 24, 75, 77] : 287 -> [81, 83, 76, 78] : 0 : 1.0
[24, 75, 76, 77] : 287 -> [81, 83, 20, 78] : 0 : 1.0
[20, 24, 75, 76] : 287 -> [81, 83, 77, 78] : 0 : 1.0
[81, 83, 77, 78] : 287 -> [20, 24, 75, 76] : 0 : 1.0
[81, 83, 20, 78] : 287 -> [24, 75, 76, 77] : 0 : 1.0
[81, 83, 76, 78] : 287 -> [20, 24, 75, 77] : 0 : 1.0
[81, 83, 24, 78] : 287 -> [20, 75, 76, 77] : 0 : 1.0
[83, 20, 77, 78] : 287 -> [81, 24, 75, 76] : 0 : 1.0
[83, 76, 77, 78] : 287 -> [81, 20, 24, 75] : 0 : 1.0
[83, 24, 77, 78] : 287 -> [81, 20, 75, 76] : 0 : 1.0
[83, 20, 76, 78] : 287 -> [81, 24, 75, 77] : 0 : 1.0
[83, 20, 24, 78] : 287 -> [81, 75, 76, 77] : 0 : 1.0
[83, 24, 76, 78] : 287 -> [81, 20, 75, 77] : 0 : 1.0
[81, 83, 20, 77] : 287 -> [24, 75, 76, 78] : 0 : 1.0
[81, 83, 76, 77] : 287 -> [20, 24, 75, 78] : 0 : 1.0
[81, 83, 24, 77] : 287 -> [20, 75, 76, 78] : 0 : 1.0
[81, 83, 20, 76] : 287 -> [24, 75, 77, 78] : 0 : 1.0
[81, 83, 20, 24] : 287 -> [75, 76, 77, 78] : 0 : 1.0
[81, 83, 24, 76] : 287 -> [20, 75, 77, 78] : 0 : 1.0
[83, 20, 76, 77] : 287 -> [81, 24, 75, 78] : 0 : 1.0
[83, 20, 24, 77] : 287 -> [81, 75, 76, 78] : 0 : 1.0
[83, 24, 76, 77] : 287 -> [81, 20, 75, 78] : 0 : 1.0
[83, 20, 24, 76] : 287 -> [81, 75, 77, 78] : 0 : 1.0
[81, 20, 77, 78] : 287 -> [83, 24, 75, 76] : 0 : 1.0
[81, 76, 77, 78] : 287 -> [83, 20, 24, 75] : 0 : 1.0
[81, 24, 77, 78] : 287 -> [83, 20, 75, 76] : 0 : 1.0
[81, 20, 76, 78] : 288 -> [83, 24, 75, 77] : 0 : 0.9965277777777778
[81, 20, 24, 78] : 288 -> [83, 75, 76, 77] : 0 : 0.9965277777777778
[81, 24, 76, 78] : 288 -> [83, 20, 75, 77] : 0 : 0.9965277777777778
[20, 76, 77, 78] : 287 -> [81, 83, 24, 75] : 0 : 1.0
[20, 24, 77, 78] : 287 -> [81, 83, 75, 76] : 0 : 1.0
[24, 76, 77, 78] : 287 -> [81, 83, 20, 75] : 0 : 1.0
[20, 24, 76, 78] : 288 -> [81, 83, 75, 77] : 0 : 0.9965277777777778
[81, 20, 76, 77] : 287 -> [83, 24, 75, 78] : 0 : 1.0
[81, 20, 24, 77] : 287 -> [83, 75, 76, 78] : 0 : 1.0
[81, 24, 76, 77] : 287 -> [83, 20, 75, 78] : 0 : 1.0
[81, 20, 24, 76] : 288 -> [83, 75, 77, 78] : 0 : 0.9965277777777778
[20, 24, 76, 77] : 287 -> [81, 83, 75, 78] : 0 : 1.0
[81, 83, 75, 77, 78] : 287 -> [20, 24, 76] : 0 : 1.0
[81, 83, 20, 75, 78] : 287 -> [24, 76, 77] : 0 : 1.0
[81, 83, 75, 76, 78] : 287 -> [20, 24, 77] : 0 : 1.0
[81, 83, 24, 75, 78] : 287 -> [20, 76, 77] : 0 : 1.0
[83, 20, 75, 77, 78] : 287 -> [81, 24, 76] : 0 : 1.0
[83, 75, 76, 77, 78] : 287 -> [81, 20, 24] : 0 : 1.0
[83, 24, 75, 77, 78] : 287 -> [81, 20, 76] : 0 : 1.0
[83, 20, 75, 76, 78] : 287 -> [81, 24, 77] : 0 : 1.0
[83, 20, 24, 75, 78] : 287 -> [81, 76, 77] : 0 : 1.0
[83, 24, 75, 76, 78] : 287 -> [81, 20, 77] : 0 : 1.0
[81, 83, 20, 75, 77] : 287 -> [24, 76, 78] : 0 : 1.0
[81, 83, 75, 76, 77] : 287 -> [20, 24, 78] : 0 : 1.0
[81, 83, 24, 75, 77] : 287 -> [20, 76, 78] : 0 : 1.0
[81, 83, 20, 75, 76] : 287 -> [24, 77, 78] : 0 : 1.0
[81, 83, 20, 24, 75] : 287 -> [76, 77, 78] : 0 : 1.0
[81, 83, 24, 75, 76] : 287 -> [20, 77, 78] : 0 : 1.0
[83, 20, 75, 76, 77] : 287 -> [81, 24, 78] : 0 : 1.0
[83, 20, 24, 75, 77] : 287 -> [81, 76, 78] : 0 : 1.0
[83, 24, 75, 76, 77] : 287 -> [81, 20, 78] : 0 : 1.0
[83, 20, 24, 75, 76] : 287 -> [81, 77, 78] : 0 : 1.0
[81, 20, 75, 77, 78] : 287 -> [83, 24, 76] : 0 : 1.0
[81, 75, 76, 77, 78] : 287 -> [83, 20, 24] : 0 : 1.0
[81, 24, 75, 77, 78] : 287 -> [83, 20, 76] : 0 : 1.0
[81, 20, 75, 76, 78] : 287 -> [83, 24, 77] : 0 : 1.0
[81, 20, 24, 75, 78] : 287 -> [83, 76, 77] : 0 : 1.0
[81, 24, 75, 76, 78] : 287 -> [83, 20, 77] : 0 : 1.0
[20, 75, 76, 77, 78] : 287 -> [81, 83, 24] : 0 : 1.0
[20, 24, 75, 77, 78] : 287 -> [81, 83, 76] : 0 : 1.0
[24, 75, 76, 77, 78] : 287 -> [81, 83, 20] : 0 : 1.0
[20, 24, 75, 76, 78] : 287 -> [81, 83, 77] : 0 : 1.0
[81, 20, 75, 76, 77] : 287 -> [83, 24, 78] : 0 : 1.0
[81, 20, 24, 75, 77] : 287 -> [83, 76, 78] : 0 : 1.0
[81, 24, 75, 76, 77] : 287 -> [83, 20, 78] : 0 : 1.0
[81, 20, 24, 75, 76] : 287 -> [83, 77, 78] : 0 : 1.0
[20, 24, 75, 76, 77] : 287 -> [81, 83, 78] : 0 : 1.0
[81, 83, 20, 77, 78] : 287 -> [24, 75, 76] : 0 : 1.0
[81, 83, 76, 77, 78] : 287 -> [20, 24, 75] : 0 : 1.0
[81, 83, 24, 77, 78] : 287 -> [20, 75, 76] : 0 : 1.0
[81, 83, 20, 76, 78] : 287 -> [24, 75, 77] : 0 : 1.0
[81, 83, 20, 24, 78] : 287 -> [75, 76, 77] : 0 : 1.0
[81, 83, 24, 76, 78] : 287 -> [20, 75, 77] : 0 : 1.0
[83, 20, 76, 77, 78] : 287 -> [81, 24, 75] : 0 : 1.0
[83, 20, 24, 77, 78] : 287 -> [81, 75, 76] : 0 : 1.0
[83, 24, 76, 77, 78] : 287 -> [81, 20, 75] : 0 : 1.0
[83, 20, 24, 76, 78] : 287 -> [81, 75, 77] : 0 : 1.0
[81, 83, 20, 76, 77] : 287 -> [24, 75, 78] : 0 : 1.0
[81, 83, 20, 24, 77] : 287 -> [75, 76, 78] : 0 : 1.0
[81, 83, 24, 76, 77] : 287 -> [20, 75, 78] : 0 : 1.0
[81, 83, 20, 24, 76] : 287 -> [75, 77, 78] : 0 : 1.0
[83, 20, 24, 76, 77] : 287 -> [81, 75, 78] : 0 : 1.0
[81, 20, 76, 77, 78] : 287 -> [83, 24, 75] : 0 : 1.0
[81, 20, 24, 77, 78] : 287 -> [83, 75, 76] : 0 : 1.0
[81, 24, 76, 77, 78] : 287 -> [83, 20, 75] : 0 : 1.0
[81, 20, 24, 76, 78] : 288 -> [83, 75, 77] : 0 : 0.9965277777777778
[20, 24, 76, 77, 78] : 287 -> [81, 83, 75] : 0 : 1.0
[81, 20, 24, 76, 77] : 287 -> [83, 75, 78] : 0 : 1.0
[81, 83, 20, 75, 77, 78] : 287 -> [24, 76] : 0 : 1.0
[81, 83, 75, 76, 77, 78] : 287 -> [20, 24] : 0 : 1.0
[81, 83, 24, 75, 77, 78] : 287 -> [20, 76] : 0 : 1.0
[81, 83, 20, 75, 76, 78] : 287 -> [24, 77] : 0 : 1.0
[81, 83, 20, 24, 75, 78] : 287 -> [76, 77] : 0 : 1.0
[81, 83, 24, 75, 76, 78] : 287 -> [20, 77] : 0 : 1.0
[83, 20, 75, 76, 77, 78] : 287 -> [81, 24] : 0 : 1.0
[83, 20, 24, 75, 77, 78] : 287 -> [81, 76] : 0 : 1.0
[83, 24, 75, 76, 77, 78] : 287 -> [81, 20] : 0 : 1.0
[83, 20, 24, 75, 76, 78] : 287 -> [81, 77] : 0 : 1.0
[81, 83, 20, 75, 76, 77] : 287 -> [24, 78] : 0 : 1.0
[81, 83, 20, 24, 75, 77] : 287 -> [76, 78] : 0 : 1.0
[81, 83, 24, 75, 76, 77] : 287 -> [20, 78] : 0 : 1.0
[81, 83, 20, 24, 75, 76] : 287 -> [77, 78] : 0 : 1.0
[83, 20, 24, 75, 76, 77] : 287 -> [81, 78] : 0 : 1.0
[81, 20, 75, 76, 77, 78] : 287 -> [83, 24] : 0 : 1.0
[81, 20, 24, 75, 77, 78] : 287 -> [83, 76] : 0 : 1.0
[81, 24, 75, 76, 77, 78] : 287 -> [83, 20] : 0 : 1.0
[81, 20, 24, 75, 76, 78] : 287 -> [83, 77] : 0 : 1.0
[20, 24, 75, 76, 77, 78] : 287 -> [81, 83] : 0 : 1.0
[81, 20, 24, 75, 76, 77] : 287 -> [83, 78] : 0 : 1.0
[81, 83, 20, 76, 77, 78] : 287 -> [24, 75] : 0 : 1.0
[81, 83, 20, 24, 77, 78] : 287 -> [75, 76] : 0 : 1.0
[81, 83, 24, 76, 77, 78] : 287 -> [20, 75] : 0 : 1.0
[81, 83, 20, 24, 76, 78] : 287 -> [75, 77] : 0 : 1.0
[83, 20, 24, 76, 77, 78] : 287 -> [81, 75] : 0 : 1.0
[81, 83, 20, 24, 76, 77] : 287 -> [75, 78] : 0 : 1.0
[81, 20, 24, 76, 77, 78] : 287 -> [83, 75] : 0 : 1.0
[81, 83, 20, 75, 76, 77, 78] : 287 -> [24] : 0 : 1.0
[81, 83, 20, 24, 75, 77, 78] : 287 -> [76] : 0 : 1.0
[81, 83, 24, 75, 76, 77, 78] : 287 -> [20] : 0 : 1.0
[81, 83, 20, 24, 75, 76, 78] : 287 -> [77] : 0 : 1.0
[83, 20, 24, 75, 76, 77, 78] : 287 -> [81] : 0 : 1.0
[81, 83, 20, 24, 75, 76, 77] : 287 -> [78] : 0 : 1.0
[81, 20, 24, 75, 76, 77, 78] : 287 -> [83] : 0 : 1.0
[81, 83, 20, 24, 76, 77, 78] : 287 -> [75] : 0 : 1.0
[75] : 287 -> [80, 81, 83, 20, 24, 76, 78] : 0 : 1.0
[78] : 291 -> [80, 81, 83, 20, 24, 75, 76] : 0 : 0.9862542955326461
[80] : 316 -> [81, 83, 20, 24, 75, 76, 78] : 0 : 0.9082278481012658
[81] : 294 -> [80, 83, 20, 24, 75, 76, 78] : 0 : 0.9761904761904762
[83] : 287 -> [80, 81, 20, 24, 75, 76, 78] : 0 : 1.0
[83, 75] : 287 -> [80, 81, 20, 24, 76, 78] : 0 : 1.0
[75, 78] : 287 -> [80, 81, 83, 20, 24, 76] : 0 : 1.0
[81, 75] : 287 -> [80, 83, 20, 24, 76, 78] : 0 : 1.0
[80, 75] : 287 -> [81, 83, 20, 24, 76, 78] : 0 : 1.0
[20, 75] : 287 -> [80, 81, 83, 24, 76, 78] : 0 : 1.0
[75, 76] : 287 -> [80, 81, 83, 20, 24, 78] : 0 : 1.0
[24, 75] : 287 -> [80, 81, 83, 20, 76, 78] : 0 : 1.0
[83, 78] : 287 -> [80, 81, 20, 24, 75, 76] : 0 : 1.0
[81, 83] : 287 -> [80, 20, 24, 75, 76, 78] : 0 : 1.0
[80, 83] : 287 -> [81, 20, 24, 75, 76, 78] : 0 : 1.0
[83, 20] : 287 -> [80, 81, 24, 75, 76, 78] : 0 : 1.0
[83, 76] : 287 -> [80, 81, 20, 24, 75, 78] : 0 : 1.0
[83, 24] : 287 -> [80, 81, 20, 75, 76, 78] : 0 : 1.0
[81, 78] : 288 -> [80, 83, 20, 24, 75, 76] : 0 : 0.9965277777777778
[80, 78] : 288 -> [81, 83, 20, 24, 75, 76] : 0 : 0.9965277777777778
[20, 78] : 289 -> [80, 81, 83, 24, 75, 76] : 0 : 0.9930795847750865
[76, 78] : 289 -> [80, 81, 83, 20, 24, 75] : 0 : 0.9930795847750865
[24, 78] : 288 -> [80, 81, 83, 20, 75, 76] : 0 : 0.9965277777777778
[80, 81] : 290 -> [83, 20, 24, 75, 76, 78] : 0 : 0.9896551724137931
[81, 20] : 288 -> [80, 83, 24, 75, 76, 78] : 0 : 0.9965277777777778
[81, 76] : 293 -> [80, 83, 20, 24, 75, 78] : 0 : 0.9795221843003413
[81, 24] : 293 -> [80, 83, 20, 75, 76, 78] : 0 : 0.9795221843003413
[80, 20] : 288 -> [81, 83, 24, 75, 76, 78] : 0 : 0.9965277777777778
[80, 76] : 294 -> [81, 83, 20, 24, 75, 78] : 0 : 0.9761904761904762
[80, 24] : 308 -> [81, 83, 20, 75, 76, 78] : 0 : 0.9318181818181818
[83, 75, 78] : 287 -> [80, 81, 20, 24, 76] : 0 : 1.0
[81, 83, 75] : 287 -> [80, 20, 24, 76, 78] : 0 : 1.0
[80, 83, 75] : 287 -> [81, 20, 24, 76, 78] : 0 : 1.0
[83, 20, 75] : 287 -> [80, 81, 24, 76, 78] : 0 : 1.0
[83, 75, 76] : 287 -> [80, 81, 20, 24, 78] : 0 : 1.0
[83, 24, 75] : 287 -> [80, 81, 20, 76, 78] : 0 : 1.0
[81, 75, 78] : 287 -> [80, 83, 20, 24, 76] : 0 : 1.0
[80, 75, 78] : 287 -> [81, 83, 20, 24, 76] : 0 : 1.0
[20, 75, 78] : 287 -> [80, 81, 83, 24, 76] : 0 : 1.0
[75, 76, 78] : 287 -> [80, 81, 83, 20, 24] : 0 : 1.0
[24, 75, 78] : 287 -> [80, 81, 83, 20, 76] : 0 : 1.0
[80, 81, 75] : 287 -> [83, 20, 24, 76, 78] : 0 : 1.0
[81, 20, 75] : 287 -> [80, 83, 24, 76, 78] : 0 : 1.0
[81, 75, 76] : 287 -> [80, 83, 20, 24, 78] : 0 : 1.0
[81, 24, 75] : 287 -> [80, 83, 20, 76, 78] : 0 : 1.0
[80, 20, 75] : 287 -> [81, 83, 24, 76, 78] : 0 : 1.0
[80, 75, 76] : 287 -> [81, 83, 20, 24, 78] : 0 : 1.0
[80, 24, 75] : 287 -> [81, 83, 20, 76, 78] : 0 : 1.0
[20, 75, 76] : 287 -> [80, 81, 83, 24, 78] : 0 : 1.0
[20, 24, 75] : 287 -> [80, 81, 83, 76, 78] : 0 : 1.0
[24, 75, 76] : 287 -> [80, 81, 83, 20, 78] : 0 : 1.0
[81, 83, 78] : 287 -> [80, 20, 24, 75, 76] : 0 : 1.0
[80, 83, 78] : 287 -> [81, 20, 24, 75, 76] : 0 : 1.0
[83, 20, 78] : 287 -> [80, 81, 24, 75, 76] : 0 : 1.0
[83, 76, 78] : 287 -> [80, 81, 20, 24, 75] : 0 : 1.0
[83, 24, 78] : 287 -> [80, 81, 20, 75, 76] : 0 : 1.0
[80, 81, 83] : 287 -> [20, 24, 75, 76, 78] : 0 : 1.0
[81, 83, 20] : 287 -> [80, 24, 75, 76, 78] : 0 : 1.0
[81, 83, 76] : 287 -> [80, 20, 24, 75, 78] : 0 : 1.0
[81, 83, 24] : 287 -> [80, 20, 75, 76, 78] : 0 : 1.0
[80, 83, 20] : 287 -> [81, 24, 75, 76, 78] : 0 : 1.0
[80, 83, 76] : 287 -> [81, 20, 24, 75, 78] : 0 : 1.0
[80, 83, 24] : 287 -> [81, 20, 75, 76, 78] : 0 : 1.0
[83, 20, 76] : 287 -> [80, 81, 24, 75, 78] : 0 : 1.0
[83, 20, 24] : 287 -> [80, 81, 75, 76, 78] : 0 : 1.0
[83, 24, 76] : 287 -> [80, 81, 20, 75, 78] : 0 : 1.0
[80, 81, 78] : 288 -> [83, 20, 24, 75, 76] : 0 : 0.9965277777777778
[81, 20, 78] : 288 -> [80, 83, 24, 75, 76] : 0 : 0.9965277777777778
[81, 76, 78] : 288 -> [80, 83, 20, 24, 75] : 0 : 0.9965277777777778
[81, 24, 78] : 288 -> [80, 83, 20, 75, 76] : 0 : 0.9965277777777778
[80, 20, 78] : 288 -> [81, 83, 24, 75, 76] : 0 : 0.9965277777777778
[80, 76, 78] : 288 -> [81, 83, 20, 24, 75] : 0 : 0.9965277777777778
[80, 24, 78] : 288 -> [81, 83, 20, 75, 76] : 0 : 0.9965277777777778
[20, 76, 78] : 288 -> [80, 81, 83, 24, 75] : 0 : 0.9965277777777778
[20, 24, 78] : 288 -> [80, 81, 83, 75, 76] : 0 : 0.9965277777777778
[24, 76, 78] : 288 -> [80, 81, 83, 20, 75] : 0 : 0.9965277777777778
[80, 81, 20] : 288 -> [83, 24, 75, 76, 78] : 0 : 0.9965277777777778
[80, 81, 76] : 290 -> [83, 20, 24, 75, 78] : 0 : 0.9896551724137931
[80, 81, 24] : 290 -> [83, 20, 75, 76, 78] : 0 : 0.9896551724137931
[81, 20, 76] : 288 -> [80, 83, 24, 75, 78] : 0 : 0.9965277777777778
[81, 20, 24] : 288 -> [80, 83, 75, 76, 78] : 0 : 0.9965277777777778
[81, 24, 76] : 293 -> [80, 83, 20, 75, 78] : 0 : 0.9795221843003413
[80, 20, 76] : 288 -> [81, 83, 24, 75, 78] : 0 : 0.9965277777777778
[80, 20, 24] : 288 -> [81, 83, 75, 76, 78] : 0 : 0.9965277777777778
[80, 24, 76] : 291 -> [81, 83, 20, 75, 78] : 0 : 0.9862542955326461
[81, 83, 75, 78] : 287 -> [80, 20, 24, 76] : 0 : 1.0
[80, 83, 75, 78] : 287 -> [81, 20, 24, 76] : 0 : 1.0
[83, 20, 75, 78] : 287 -> [80, 81, 24, 76] : 0 : 1.0
[83, 75, 76, 78] : 287 -> [80, 81, 20, 24] : 0 : 1.0
[83, 24, 75, 78] : 287 -> [80, 81, 20, 76] : 0 : 1.0
[80, 81, 83, 75] : 287 -> [20, 24, 76, 78] : 0 : 1.0
[81, 83, 20, 75] : 287 -> [80, 24, 76, 78] : 0 : 1.0
[81, 83, 75, 76] : 287 -> [80, 20, 24, 78] : 0 : 1.0
[81, 83, 24, 75] : 287 -> [80, 20, 76, 78] : 0 : 1.0
[80, 83, 20, 75] : 287 -> [81, 24, 76, 78] : 0 : 1.0
[80, 83, 75, 76] : 287 -> [81, 20, 24, 78] : 0 : 1.0
[80, 83, 24, 75] : 287 -> [81, 20, 76, 78] : 0 : 1.0
[83, 20, 75, 76] : 287 -> [80, 81, 24, 78] : 0 : 1.0
[83, 20, 24, 75] : 287 -> [80, 81, 76, 78] : 0 : 1.0
[83, 24, 75, 76] : 287 -> [80, 81, 20, 78] : 0 : 1.0
[80, 81, 75, 78] : 287 -> [83, 20, 24, 76] : 0 : 1.0
[81, 20, 75, 78] : 287 -> [80, 83, 24, 76] : 0 : 1.0
[81, 75, 76, 78] : 287 -> [80, 83, 20, 24] : 0 : 1.0
[81, 24, 75, 78] : 287 -> [80, 83, 20, 76] : 0 : 1.0
[80, 20, 75, 78] : 287 -> [81, 83, 24, 76] : 0 : 1.0
[80, 75, 76, 78] : 287 -> [81, 83, 20, 24] : 0 : 1.0
[80, 24, 75, 78] : 287 -> [81, 83, 20, 76] : 0 : 1.0
[20, 75, 76, 78] : 287 -> [80, 81, 83, 24] : 0 : 1.0
[20, 24, 75, 78] : 287 -> [80, 81, 83, 76] : 0 : 1.0
[24, 75, 76, 78] : 287 -> [80, 81, 83, 20] : 0 : 1.0
[80, 81, 20, 75] : 287 -> [83, 24, 76, 78] : 0 : 1.0
[80, 81, 75, 76] : 287 -> [83, 20, 24, 78] : 0 : 1.0
[80, 81, 24, 75] : 287 -> [83, 20, 76, 78] : 0 : 1.0
[81, 20, 75, 76] : 287 -> [80, 83, 24, 78] : 0 : 1.0
[81, 20, 24, 75] : 287 -> [80, 83, 76, 78] : 0 : 1.0
[81, 24, 75, 76] : 287 -> [80, 83, 20, 78] : 0 : 1.0
[80, 20, 75, 76] : 287 -> [81, 83, 24, 78] : 0 : 1.0
[80, 20, 24, 75] : 287 -> [81, 83, 76, 78] : 0 : 1.0
[80, 24, 75, 76] : 287 -> [81, 83, 20, 78] : 0 : 1.0
[20, 24, 75, 76] : 287 -> [80, 81, 83, 78] : 0 : 1.0
[80, 81, 83, 78] : 287 -> [20, 24, 75, 76] : 0 : 1.0
[81, 83, 20, 78] : 287 -> [80, 24, 75, 76] : 0 : 1.0
[81, 83, 76, 78] : 287 -> [80, 20, 24, 75] : 0 : 1.0
[81, 83, 24, 78] : 287 -> [80, 20, 75, 76] : 0 : 1.0
[80, 83, 20, 78] : 287 -> [81, 24, 75, 76] : 0 : 1.0
[80, 83, 76, 78] : 287 -> [81, 20, 24, 75] : 0 : 1.0
[80, 83, 24, 78] : 287 -> [81, 20, 75, 76] : 0 : 1.0
[83, 20, 76, 78] : 287 -> [80, 81, 24, 75] : 0 : 1.0
[83, 20, 24, 78] : 287 -> [80, 81, 75, 76] : 0 : 1.0
[83, 24, 76, 78] : 287 -> [80, 81, 20, 75] : 0 : 1.0
[80, 81, 83, 20] : 287 -> [24, 75, 76, 78] : 0 : 1.0
[80, 81, 83, 76] : 287 -> [20, 24, 75, 78] : 0 : 1.0
[80, 81, 83, 24] : 287 -> [20, 75, 76, 78] : 0 : 1.0
[81, 83, 20, 76] : 287 -> [80, 24, 75, 78] : 0 : 1.0
[81, 83, 20, 24] : 287 -> [80, 75, 76, 78] : 0 : 1.0
[81, 83, 24, 76] : 287 -> [80, 20, 75, 78] : 0 : 1.0
[80, 83, 20, 76] : 287 -> [81, 24, 75, 78] : 0 : 1.0
[80, 83, 20, 24] : 287 -> [81, 75, 76, 78] : 0 : 1.0
[80, 83, 24, 76] : 287 -> [81, 20, 75, 78] : 0 : 1.0
[83, 20, 24, 76] : 287 -> [80, 81, 75, 78] : 0 : 1.0
[80, 81, 20, 78] : 288 -> [83, 24, 75, 76] : 0 : 0.9965277777777778
[80, 81, 76, 78] : 288 -> [83, 20, 24, 75] : 0 : 0.9965277777777778
[80, 81, 24, 78] : 288 -> [83, 20, 75, 76] : 0 : 0.9965277777777778
[81, 20, 76, 78] : 288 -> [80, 83, 24, 75] : 0 : 0.9965277777777778
[81, 20, 24, 78] : 288 -> [80, 83, 75, 76] : 0 : 0.9965277777777778
[81, 24, 76, 78] : 288 -> [80, 83, 20, 75] : 0 : 0.9965277777777778
[80, 20, 76, 78] : 288 -> [81, 83, 24, 75] : 0 : 0.9965277777777778
[80, 20, 24, 78] : 288 -> [81, 83, 75, 76] : 0 : 0.9965277777777778
[80, 24, 76, 78] : 288 -> [81, 83, 20, 75] : 0 : 0.9965277777777778
[20, 24, 76, 78] : 288 -> [80, 81, 83, 75] : 0 : 0.9965277777777778
[80, 81, 20, 76] : 288 -> [83, 24, 75, 78] : 0 : 0.9965277777777778
[80, 81, 20, 24] : 288 -> [83, 75, 76, 78] : 0 : 0.9965277777777778
[80, 81, 24, 76] : 290 -> [83, 20, 75, 78] : 0 : 0.9896551724137931
[81, 20, 24, 76] : 288 -> [80, 83, 75, 78] : 0 : 0.9965277777777778
[80, 20, 24, 76] : 288 -> [81, 83, 75, 78] : 0 : 0.9965277777777778
[80, 81, 83, 75, 78] : 287 -> [20, 24, 76] : 0 : 1.0
[81, 83, 20, 75, 78] : 287 -> [80, 24, 76] : 0 : 1.0
[81, 83, 75, 76, 78] : 287 -> [80, 20, 24] : 0 : 1.0
[81, 83, 24, 75, 78] : 287 -> [80, 20, 76] : 0 : 1.0
[80, 83, 20, 75, 78] : 287 -> [81, 24, 76] : 0 : 1.0
[80, 83, 75, 76, 78] : 287 -> [81, 20, 24] : 0 : 1.0
[80, 83, 24, 75, 78] : 287 -> [81, 20, 76] : 0 : 1.0
[83, 20, 75, 76, 78] : 287 -> [80, 81, 24] : 0 : 1.0
[83, 20, 24, 75, 78] : 287 -> [80, 81, 76] : 0 : 1.0
[83, 24, 75, 76, 78] : 287 -> [80, 81, 20] : 0 : 1.0
[80, 81, 83, 20, 75] : 287 -> [24, 76, 78] : 0 : 1.0
[80, 81, 83, 75, 76] : 287 -> [20, 24, 78] : 0 : 1.0
[80, 81, 83, 24, 75] : 287 -> [20, 76, 78] : 0 : 1.0
[81, 83, 20, 75, 76] : 287 -> [80, 24, 78] : 0 : 1.0
[81, 83, 20, 24, 75] : 287 -> [80, 76, 78] : 0 : 1.0
[81, 83, 24, 75, 76] : 287 -> [80, 20, 78] : 0 : 1.0
[80, 83, 20, 75, 76] : 287 -> [81, 24, 78] : 0 : 1.0
[80, 83, 20, 24, 75] : 287 -> [81, 76, 78] : 0 : 1.0
[80, 83, 24, 75, 76] : 287 -> [81, 20, 78] : 0 : 1.0
